path	line	matched_text	classification	reason	recommended_action
docs/governance/s12-sprint-release-structure-residual-matches.tsv	1067	sprint-plan.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	1068	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	1069	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	1070	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	1071	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	1072	sprint-plan.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	1073	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	1074	sprint-plan.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	1075	Sprint Backlog	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	1076	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	1077	sprint-plan.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	1078	release-plan.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	1079	sprint-plan.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	1080	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	1081	sprint-plan.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	1082	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	1083	sprint-plan.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	1084	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	1085	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	1086	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	1087	sprint-plan.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	1088	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	1089	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	1090	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	1091	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	1092	sprint-plan.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	1093	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	1094	sprint-plan.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	1095	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	1096	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	1097	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	1098	sprint-plan.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	1099	release-plan.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	1100	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	1101	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	1102	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	1103	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	1104	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	1105	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	1106	sprint-plan.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	1107	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	1108	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	1109	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	1110	sprint-plan.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	1111	release-plan.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	1112	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	1113	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	1114	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	1115	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	1116	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	1117	sprint-plan.md	D	审计材料自身	无需修改
docs/agile/sprint-plan.md	5	sprint-backlog.md	D	当前规范已对齐 DECISION-114	无需修改
docs/agile/sprint-plan.md	196	sprint-backlog.md	B	sprint-plan.md 历史正文	保留
docs/agile/sprint-plan.md	219	sprint-backlog.md	B	sprint-plan.md 历史正文	保留
docs/agile/sprint-plan.md	235	sprint-backlog.md	B	sprint-plan.md 历史正文	保留
docs/agile/sprint-plan.md	325	sprint-backlog.md	B	sprint-plan.md 历史正文	保留
docs/agile/sprint-plan.md	377	sprint-backlog.md	B	sprint-plan.md 历史正文	保留
docs/agile/sprint-plan.md	475	sprint-backlog.md	B	sprint-plan.md 历史正文	保留
docs/agile/sprint-plan.md	536	sprint-backlog.md	B	sprint-plan.md 历史正文	保留
docs/agile/sprint-plan.md	595	sprint-backlog.md	B	sprint-plan.md 历史正文	保留
docs/agile/sprint-plan.md	633	sprint-backlog.md	B	sprint-plan.md 历史正文	保留
docs/agile/sprint-plan.md	665	sprint-backlog.md	B	sprint-plan.md 历史正文	保留
docs/agile/sprint-plan.md	681	sprint-backlog.md	B	sprint-plan.md 历史正文	保留
docs/agile/execution-reports/2026-06-07-s10-story-010-candidate-inspection-evidence.md	43	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-07-s10-story-010-candidate-inspection-evidence.md	44	sprint-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-01-s4b-start-backlog-split-merge.md	36	sprint-backlog.md	C	历史 execution report	保留
docs/agile/release-plan.md	5	Release Backlog	D	当前规范已对齐 DECISION-114	无需修改
docs/agile/release-plan.md	88	sprint-plan.md	B	release-plan.md 历史正文	保留
docs/agile/release-plan.md	89	sprint-backlog.md	B	release-plan.md 历史正文	保留
docs/agile/execution-reports/2026-05-30-s1b-architecture-finalization.md	50	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-01-s3b-first-wave-coverage.md	52	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-05-s9-story-003-fix-b-i18n-toggle.md	45	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-05-s9-story-003-fix-b-i18n-toggle.md	46	sprint-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-05-s9-story-005-html-paste-to-candidate-proposal.md	45	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-05-s9-story-005-html-paste-to-candidate-proposal.md	47	sprint-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-01-s4a-renderer-contract-audit-close-readiness.md	26	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-01-s4a-renderer-contract-audit-close-readiness.md	42	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-01-s4a-renderer-contract-audit-close-readiness.md	43	sprint-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-05-31-s3a-title-layout-compatibility.md	35	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-05-s8-story-009-contract-audit-closeout.md	28	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-05-s8-story-009-contract-audit-closeout.md	29	release-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-05-31-s3a-style-validation-policy.md	44	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-07-s10-story-003-import-existing-variants.md	40	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-07-s10-story-003-import-existing-variants.md	41	sprint-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-05-s9-story-001-domain-model.md	25	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-05-s9-story-001-domain-model.md	39	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-05-s9-story-001-domain-model.md	40	sprint-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-11-s11-staging-deployment-verification.md	30	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-02-s6-story-005-close-merge.md	20	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-02-s6-story-005-close-merge.md	44	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-04-s8-story-004-copy-html-validator.md	55	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-05-31-s3a-style-resolver-merge.md	26	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-01-s3c-close-release-merge.md	29	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-01-s3c-close-release-merge.md	30	sprint-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-08-s10-story-011-merge-sprint-close.md	23	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-02-s6-story-001-sprint-planning.md	16	Sprint Backlog	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-02-s6-story-001-sprint-planning.md	38	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-02-s6-story-001-sprint-planning.md	39	sprint-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-02-s6-story-001-sprint-planning.md	40	release-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-01-s4b-cta-image-placeholder-renderer.md	26	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-01-s4b-cta-image-placeholder-renderer.md	46	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-01-s4b-cta-image-placeholder-renderer.md	69	sprint-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-05-30-s1b-execution-report-workflow.md	38	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-05-30-s1b-execution-report-workflow.md	39	sprint-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-05-30-s1b-execution-report-workflow.md	52	sprint-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-04-s8-story-003-compatibility-profile.md	45	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-03-heading-publish-8-paste-qa-fix.md	44	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-05-s9-story-007-promote-user-selectable-variant.md	38	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-05-s9-story-007-promote-user-selectable-variant.md	40	sprint-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-08-s11-sprint-replan-kickoff.md	42	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-08-s11-sprint-replan-kickoff.md	43	sprint-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-08-s11-sprint-replan-kickoff.md	44	release-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-02-s5-ai-style-selection.md	38	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-02-s5-ai-style-selection.md	39	sprint-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-04-s8-story-006b-closeout-merge.md	27	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-04-s8-story-006b-closeout-merge.md	28	sprint-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-02-release1-replan-visible-main-flow.md	22	release-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-02-release1-replan-visible-main-flow.md	37	sprint-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-02-release1-replan-visible-main-flow.md	38	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-02-release1-replan-visible-main-flow.md	45	release-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-01-s3b-close-and-merge-release.md	37	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-01-s3b-close-and-merge-release.md	38	sprint-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-07-s10-story-001-architecture-backlog.md	16	Sprint Backlog	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-07-s10-story-001-architecture-backlog.md	41	sprint-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-07-s10-story-001-architecture-backlog.md	42	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-05-31-s3a-wechat-compatibility-profile.md	41	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-02-s5-done-article-normalize.md	39	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-02-s5-done-article-normalize.md	40	sprint-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-03-s7-story-008-heading-publish-aesthetic.md	42	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-05-s9-story-003-style-library-admin-shell.md	37	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-05-s9-story-003-style-library-admin-shell.md	38	sprint-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-02-s5-generate-ui-main-flow.md	28	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-02-s5-generate-ui-main-flow.md	43	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-02-s5-generate-ui-main-flow.md	44	sprint-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-28-s11-story-004-gate-b-closeout.md	47	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-28-s11-story-004-gate-b-closeout.md	48	sprint-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-02-s5-main-flow-e2e-close-readiness.md	41	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-02-s5-main-flow-e2e-close-readiness.md	42	sprint-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-01-s3c-start-backlog-split.md	25	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-01-s3c-start-backlog-split.md	44	sprint-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-01-s3c-start-backlog-split.md	45	sprint-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-01-s3c-start-backlog-split.md	47	sprint-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-01-s3c-start-backlog-split.md	66	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-01-s3c-start-backlog-split.md	67	sprint-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-01-s3c-start-backlog-split.md	91	release-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-01-s3c-start-backlog-split.md	120	release-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-05-31-s2-close-release-merge.md	35	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-05-31-s2-close-release-merge.md	36	sprint-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-01-s4b-quote-highlight-renderer.md	26	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-01-s4b-quote-highlight-renderer.md	44	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-05-30-s1b-close-readiness-sync.md	35	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-05-30-s1b-close-readiness-sync.md	36	sprint-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-08-debt-dsl-rc-legacy-render-contract.md	23	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-05-31-s2-start-backlog-split.md	35	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-05-31-s2-start-backlog-split.md	36	sprint-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-02-s7-miaopian-preset-variant-expansion.md	39	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-10-s11-story-004-production-go-live-gate-a.md	62	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-10-s11-story-004-production-go-live-gate-a.md	63	sprint-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-05-30-s1b-pre-implementation-contract-audit.md	25	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-05-30-s1b-pre-implementation-contract-audit.md	44	sprint-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-05-30-s1b-close.md	39	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-05-30-s1b-close.md	40	sprint-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-02-s7-story-002-003-005-po-signoff.md	22	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-02-s7-story-002-003-005-po-signoff.md	34	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-02-s7-story-002-003-005-po-signoff.md	35	release-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-01-s4b-structured-copy-snapshot-paste-plan-merge.md	39	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-05-30-s1b-pre-implementation-contract-gaps.md	38	sprint-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-05-30-s1b-pre-implementation-contract-gaps.md	49	sprint-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-05-30-s1b-pre-implementation-contract-gaps.md	50	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-02-s7-icon-decor-card-title-slots.md	46	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-02-s5-real-model-provider-plan-update.md	22	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-02-s5-real-model-provider-plan-update.md	23	sprint-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-02-s5-real-model-provider-plan-update.md	39	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-02-s5-real-model-provider-plan-update.md	40	sprint-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-02-s5-real-model-provider-plan-update.md	66	Sprint Backlog	C	历史 execution report	保留
docs/agile/execution-reports/2026-05-31-s3a-style-system-schema.md	26	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-05-s9-story-007c-user-preview-style-picker.md	45	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-05-s9-story-007c-user-preview-style-picker.md	46	sprint-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-05-s8-drift-003-product-clarification.md	29	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-05-31-s3b-title-heading-variants.md	42	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-07-s10-story-011a-fix-a-harvest-compatibility-no-500.md	51	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-05-31-s1b-cleanup-story-branches.md	40	sprint-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-05-31-s1b-cleanup-story-branches.md	51	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-05-30-s1b-release1-style-scope-closure.md	42	sprint-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-05-30-s1b-release1-style-scope-closure.md	44	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-02-s5-input-request-contract.md	38	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-02-s5-input-request-contract.md	39	sprint-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-01-s3c-style-selection-validation-fixtures.md	38	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-02-s6-generation-feedback-typewriter.md	31	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-02-s7-story-006-article-rhythm-card-fix.md	44	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-29-s12-story-001-sprint-release-structure-alignment.md	16	sprint-backlog.md	D	execution report 记录	无需修改
docs/agile/execution-reports/2026-06-29-s12-story-001-sprint-release-structure-alignment.md	25	全局索引	D	execution report 记录	无需修改
docs/agile/execution-reports/2026-06-29-s12-story-001-sprint-release-structure-alignment.md	33	sprint-backlog.md	D	execution report 记录	无需修改
docs/agile/execution-reports/2026-06-29-s12-story-001-sprint-release-structure-alignment.md	54	Sprint Backlog	D	execution report 记录	无需修改
docs/agile/execution-reports/2026-06-29-s12-story-001-sprint-release-structure-alignment.md	63	sprint-backlog.md	D	execution report 记录	无需修改
docs/agile/execution-reports/2026-06-29-s12-story-001-sprint-release-structure-alignment.md	64	Sprint Backlog	D	execution report 记录	无需修改
docs/agile/execution-reports/2026-06-29-s12-story-001-sprint-release-structure-alignment.md	65	独立目录	D	execution report 记录	无需修改
docs/agile/execution-reports/2026-06-29-s12-story-001-sprint-release-structure-alignment.md	66	独立目录	D	execution report 记录	无需修改
docs/agile/execution-reports/2026-06-29-s12-story-001-sprint-release-structure-alignment.md	72	sprint-backlog.md	D	execution report 记录	无需修改
docs/agile/execution-reports/2026-06-29-s12-story-001-sprint-release-structure-alignment.md	76	sprint-backlog.md	D	execution report 记录	无需修改
docs/agile/execution-reports/2026-06-29-s12-story-001-sprint-release-structure-alignment.md	91	release-plan.md	D	execution report 记录	无需修改
docs/agile/execution-reports/2026-06-29-s12-story-001-sprint-release-structure-alignment.md	92	sprint-backlog.md	D	execution report 记录	无需修改
docs/agile/execution-reports/2026-06-29-s12-story-001-sprint-release-structure-alignment.md	93	sprint-plan.md	D	execution report 记录	无需修改
docs/agile/execution-reports/2026-06-29-s12-story-001-sprint-release-structure-alignment.md	106	sprints/sprint-	D	execution report 记录	无需修改
docs/agile/execution-reports/2026-06-29-s12-story-001-sprint-release-structure-alignment.md	107	sprint-backlog.md	D	execution report 记录	无需修改
docs/agile/execution-reports/2026-06-29-s12-story-001-sprint-release-structure-alignment.md	108	primaryRelease	D	execution report 记录	无需修改
docs/agile/execution-reports/2026-06-29-s12-story-001-sprint-release-structure-alignment.md	109	Sprint Backlog	D	execution report 记录	无需修改
docs/agile/execution-reports/2026-06-29-s12-story-001-sprint-release-structure-alignment.md	113	sprints/sprint-	D	execution report 记录	无需修改
docs/agile/execution-reports/2026-06-29-s12-story-001-sprint-release-structure-alignment.md	114	releases/release-	D	execution report 记录	无需修改
docs/agile/execution-reports/2026-06-29-s12-story-001-sprint-release-structure-alignment.md	122	独立目录	D	execution report 记录	无需修改
docs/agile/execution-reports/2026-06-29-s12-story-001-sprint-release-structure-alignment.md	123	独立目录	D	execution report 记录	无需修改
docs/agile/execution-reports/2026-06-29-s12-story-001-sprint-release-structure-alignment.md	124	releases/.../sprints/	D	execution report 记录	无需修改
docs/agile/execution-reports/2026-06-29-s12-story-001-sprint-release-structure-alignment.md	125	primaryRelease	D	execution report 记录	无需修改
docs/agile/execution-reports/2026-06-29-s12-story-001-sprint-release-structure-alignment.md	150	全局索引	D	execution report 记录	无需修改
docs/agile/execution-reports/2026-06-29-s12-story-001-sprint-release-structure-alignment.md	151	sprints/sprint-	D	execution report 记录	无需修改
docs/agile/execution-reports/2026-06-29-s12-story-001-sprint-release-structure-alignment.md	178	sprint-backlog.md	D	execution report 记录	无需修改
docs/agile/execution-reports/2026-06-04-s8-story-001-sprint-init.md	24	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-04-s8-story-001-sprint-init.md	28	release-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-04-s8-story-001-sprint-init.md	40	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-04-s8-story-001-sprint-init.md	42	release-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-04-s8-story-001-sprint-init.md	43	sprint-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-04-s8-story-001-sprint-init.md	59	release-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-05-31-s2-contract-audit-close-readiness.md	34	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-05-31-s2-contract-audit-close-readiness.md	35	sprint-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/README.md	79	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-05-30-merge-s1b-branch-workflow.md	44	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-02-s5-merge-005-to-sprint.md	22	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-02-s5-merge-005-to-sprint.md	27	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-07-s10-story-009-html-harvest-candidate.md	47	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-07-s10-story-009-html-harvest-candidate.md	48	sprint-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-01-s4a-start-backlog-split.md	25	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-01-s4a-start-backlog-split.md	61	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-01-s4a-start-backlog-split.md	62	sprint-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-02-s6-ux-shell-miaopian-reference.md	34	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-07-s10-story-006-distribution-rollback-alerts.md	56	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-07-s10-story-006-distribution-rollback-alerts.md	57	sprint-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-07-s10-story-002-prisma-db-schema.md	39	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-05-s9-operator-workbench-reframe.md	43	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-05-s9-operator-workbench-reframe.md	44	sprint-plan.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-02-s6-home-ai-preview-flow.md	37	sprint-backlog.md	C	历史 execution report	保留
docs/agile/execution-reports/2026-06-01-s3b-contract-audit.md	52	sprint-backlog.md	C	历史 execution report	保留
